"FEC ID","STATE","DISTRICT","FIRST NAME","LAST NAME","LAST NAME,  FIRST","TOTAL VOTES","PARTY","PRIMARY RESULTS","PRIMARY %","RUNOFF RESULTS","RUNOFF %","GENERAL RESULTS","GENERAL %","GENERAL RUNOFF RESULTS","GENERAL RUNOFF %","INCUMBENT INDICATOR","NOTES (See Endnotes Page)"
"","CA","04","","","   ","Total Party Votes:","R","102658.0","","","","","","","","",""
"H0CA04100","CA","04","Mark A.","Norberg","Norberg, Mark A.","","D","44786.0","1.0","","","72860.0","0.31885377189220415","","","",""
"","CA","04","","","   ","Total Party Votes:","D","44786.0","","","","","","","","",""
"H2CA04080","CA","04","Allen M.","Roberts","Roberts, Allen M.","","LBT","716.0","1.0","","","7247.0","0.03171470333382931","","","",""
"","CA","04","","","   ","Total Party Votes:","LBT","716.0","","","","","","","","",""
"","CA","04","Philip James ","Parisius","Parisius, Philip James ","","W","","","","","1.0","4.376252702336044e-06","","","",""
"","CA","04","","","   ","Total District Votes:","","148160.0","","","","228506.0","","","","",""
"H8CA03014","CA","05","Robert T.","Matsui","Matsui, Robert T.","","D","48355.0","1.0","","","92726.0","0.7047226740032528","","","(I)",""
"","CA","05","","","   ","Total Party Votes:","D","48355.0","","","","","","","","",""
"H2CA05061","CA","05","Richard","Frankhuizen","Frankhuizen, Richard","","R","23691.0","1.0","","","34749.0","0.26409430147897067","","","",""
"","CA","05","","","   ","Total Party Votes:","R","23691.0","","","","","","","","",""
"H2CA05079","CA","05","Timothy E.","Roloff","Roloff, Timothy E.","","LBT","286.0","1.0","","","4103.0","0.031183024517776527","","","",""
"","CA","05","","","   ","Total Party Votes:","LBT","286.0","","","","","","","","",""
"","CA","05","","","   ","Total District Votes:","","72332.0","","","","131578.0","","","","",""
"H2CA01045","CA","06","Lynn","Woolsey","Woolsey, Lynn","","D","69158.0","0.8048366073922354","","","139750.0","0.666863902501873","","","(I)",""
"H2CA06226","CA","06","Mike","Martini","Martini, Mike","","D","16770.0","0.19516339260776464","","","","","","","",""
"","CA","06","","","   ","Total Party Votes:","D","85928.0","","","","","","","","",""
"H2CA06234","CA","06","Paul L.","Erickson","Erickson, Paul L.","","R","40621.0","1.0","","","62052.0","0.2961018882149998","","","",""
"","CA","06","","","   ","Total Party Votes:","R","40621.0","","","","","","","","",""
"H0CA06071","CA","06","Richard O.","Barton","Barton, Richard O.","","LBT","709.0","1.0","","","4936.0","0.023553776191407836","","","",""
"","CA","06","","","   ","Total Party Votes:","LBT","709.0","","","","","","","","",""
"H2CA06242","CA","06","Jeff","Rainforth","Rainforth, Jeff","","REF","299.0","1.0","","","2825.0","0.013480433091719436","","","",""
"","CA","06","","","   ","Total Party Votes:","REF","299.0","","","","","","","","",""
"","CA","06","","","   ","Total District Votes:","","127557.0","","","","209563.0","","","","",""
"H6CA07043","CA","07","George","Miller","Miller, George","","D","50581.0","1.0","","","97849.0","0.7071240677574145","","","(I)",""
"","CA","07","","","   ","Total Party Votes:","D","50581.0","","","","","","","","",""
"H2CA07091","CA","07","Charles R.","Hargrave","Hargrave, Charles R.","","R","22031.0","1.0","","","36584.0","0.2643811065502688","","","",""
"","CA","07","","","   ","Total Party Votes:","R","22031.0","","","","","","","","",""
"H2CA07109","CA","07","Scott A.","Wilson","Wilson, Scott A.","","LBT","315.0","1.0","","","3943.0","0.028494825692316587","","","",""
"","CA","07","","","   ","Total Party Votes:","LBT","315.0","","","","","","","","",""
"","CA","07","","","   ","Total District Votes:","","72927.0","","","","138376.0","","","","",""
"H8CA05035","CA","08","Nancy","Pelosi","Pelosi, Nancy","","D","65949.0","0.9308651036741147","","","127684.0","0.7958314894571836","","","(I)",""
"H2CA08081","CA","08","Paul Gregory","McConnell","McConnell, Paul Gregory","","D","4898.0","0.06913489632588536","","","","","","","",""
"","CA","08","","","   ","Total Party Votes:","D","70847.0","","","","","","","","",""
"H2CA08099","CA","08","G. Michael","German","German, G. Michael","","R","8489.0","0.750906678460858","","","20063.0","0.12504908346370316","","","",""
"H2CA08107","CA","08","John","Jenkel","Jenkel, John","","R","2816.0","0.24909332153914196","","","","","","","",""
"","CA","08","","","   ","Total Party Votes:","R","11305.0","","","","","","","","",""
"H2CA08115","CA","08","Jay","Pond","Pond, Jay","","GRN","2615.0","1.0","","","10033.0","0.06253389096303313","","","",""
"","CA","08","","","   ","Total Party Votes:","GRN","2615.0","","","","","","","","",""
"H2CA08123","CA","08","Ira","Spivack","Spivack, Ira","","LBT","406.0","1.0","","","2659.0","0.016573070474504646","","","",""
"","CA","08","","","   ","Total Party Votes:","LBT","406.0","","","","","","","","",""
"","CA","08","Deborah","Liatos","Liatos, Deborah","","W","","","","","2.0","1.2465641575407782e-05","","","",""
"","CA","08","","","   ","Total District Votes:","","85173.0","","","","160441.0","","","","",""
"H8CA09060","CA","09","Barbara","Lee","Lee, Barbara","","D","68550.0","0.8483175962478499","","","135893.0","0.8141351689761978","","","(I)",""
"H2CA09063","CA","09","Kevin A.","Greene","Greene, Kevin A.","","D","12257.0","0.1516824037521502","","","","","","","",""
"","CA","09","","","   ","Total Party Votes:","D","80807.0","","","","","","","","",""
"H2CA09089","CA","09","Jerald","Udinsky","Udinsky, Jerald","","R","8106.0","0.618448157473106","","","25333.0","0.15177004139782047","","","",""
"H2CA09071","CA","09","Hector (Reno)","Reyna","Reyna, Hector (Reno)","","R/W","5001.0","0.381551842526894","","","6.0","3.59460090943403e-05","","","",""
"","CA","09","","","   ","Total Party Votes:","R","13107.0","","","","","","","","",""
"H2CA09097","CA","09","James M.","Eyer","Eyer, James M.","","LBT","317.0","1.0","","","5685.0","0.034058843616887435","","","",""
"","CA","09","","","   ","Total Party Votes:","LBT","317.0","","","","","","","","",""
"","CA","09","","","   ","Total District Votes:","","94231.0","","","","166917.0","","","","",""
"H6CA10088","CA","10","Ellen O.","Tauscher","Tauscher, Ellen O.","","D","49612.0","0.8341095176448831","","","126390.0","0.7559346160517234","","","(I)",""
"H2CA10111","CA","10","Kurt","Rasmussen","Rasmussen, Kurt","","D","9867.0","0.16589048235511694","","","","","","","",""
"","CA","10","","","   ","Total Party Votes:","D","59479.0","","","","","","","","",""
"H2CA10088","CA","10","Sonia E. Alonso","Harden","Harden, Sonia E. Alonso","","LBT","456.0","1.0","","","40807.0","0.2440653839482766","","","",""
"","CA","10","","","   ","Total Party Votes:","LBT","456.0"," ","","","","","","","",""
"","CA","10","Gregory W.","Ellis","Ellis, Gregory W.","","W(R)","276.0","0.5553319919517102","","","","","","","",""
"","CA","10","Anthony","Rodriguez","Rodriguez, Anthony","","W(R)","221.0","0.44466800804828976","","","","","","","",""
"","CA","10","","","   ","Total Party Votes:","R","497.0","","",""," ","","","","",""
"","CA","10","","","   ","Total District Votes:","","60432.0","","","","167197.0","","","","",""
"H2CA11051","CA","11","Richard W.","Pombo","Pombo, Richard W.","","R","53525.0","0.870226153120783","","","104921.0","0.6031467727471315","","","(I)",""
"H2CA11119","CA","11","Thomas A. (Tom)","Benigno","Benigno, Thomas A. (Tom)","","R","7982.0","0.129773846879217","","","","","","","",""
"","CA","11","","","   ","Total Party Votes:","R","61507.0","","","","","","","","",""
"H2CA11127","CA","11","Elaine","Shaw","Shaw, Elaine","","D","24738.0","0.639323926190107","","","69035.0","0.39685322725286853","","","",""
"H8CA11066","CA","11","Robert L.","Figueroa","Figueroa, Robert L.","","D","13956.0","0.360676073809893","","","","","","","",""
"","CA","11","","","   ","Total Party Votes:","D","38694.0","","","","","","","","",""
"","CA","11","","","   ","Total District Votes:","","100201.0","","","","173956.0","","","","",""
"H0CA11022","CA","12","Tom","Lantos","Lantos, Tom","","D","57536.0","1.0","","","105597.0","0.6813412997470707","","","(I)",""
"","CA","12","","","   ","Total Party Votes:","D","57536.0","","","","","","","","",""
"H8CA12148","CA","12","Michael J.","Moloney","Moloney, Michael J.","","R","23276.0","1.0","","","38381.0","0.24764491818510298","","","",""
"","CA","12","","","   ","Total Party Votes:","R","23276.0","","","","","","","","",""
"H2CA12158","CA","12","Maad","Abu-Ghazalah","Abu-Ghazalah, Maad","","LBT","327.0","1.0","","","11006.0","0.07101378206782635","","","",""
"","CA","12","","","   ","Total Party Votes:","LBT","327.0","","","","","","","","",""
"","CA","12","","","   ","Total District Votes:","","81139.0","","","","154984.0","","","","",""
"H6CA09023","CA","13","Fortney ""Pete""","Stark","Stark, Fortney ""Pete""","","D","40981.0","1.0","","","86495.0","0.7105887958725959","","","(I)",""
"","CA","13","","","   ","Total Party Votes:","D","40981.0","","","","","","","","",""
"H2CA13065","CA","13","Syed R.","Mahmood","Mahmood, Syed R.","","R","17772.0","1.0","","","26852.0","0.22059922939789522","","","",""
"","CA","13","","","   ","Total Party Votes:","R","17772.0","","","","","","","","",""
"H2CA13073","CA","13","Mark W.","Stroberg","Stroberg, Mark W.","","LBT","312.0","1.0","","","3703.0","0.030421530852838","","","",""
"","CA","13","","","   ","Total Party Votes:","LBT","312.0","","","","","","","","",""
"H0CA13051","CA","13","Don J.","Grundmann","Grundmann, Don J.","","AIP","354.0","1.0","","","2772.0","0.02277301742480879","","","",""
"","CA","13","","","   ","Total Party Votes:","AIP","354.0","","","","","","","","",""
"H2CA13081","CA","13","John J.","Bambey","Bambey, John J.","","REF","82.0","1.0","","","1901.0","0.015617426451862015","","","",""
"","CA","13","","","   ","Total Party Votes:","REF","82.0","","","","","","","","",""
"","CA","13","","","   ","Total District Votes:","","59501.0","","","","121723.0","","","","",""
"H8CA12098","CA","14","Anna G.","Eshoo","Eshoo, Anna G.","","D","53132.0","1.0","","","117055.0","0.6818287724693903","","","(I)",""
"","CA","14","","","   ","Total Party Votes:","D","53132.0","","","","","","","","",""
"H2CA14113","CA","14","Joe","Nixon","Nixon, Joe","","R","32911.0","1.0","","","48346.0","0.28160859283076456","","","",""
"","CA","14","","","   ","Total Party Votes:","R","32911.0","","","","","","","","",""
"H2CA14121","CA","14","Andrew B.","Carver","Carver, Andrew B.","","LBT","859.0","1.0","","","6277.0","0.03656263469984506","","","",""
"","CA","14","","","   ","Total Party Votes:","LBT","859.0","","","","","","","","",""
"","CA","14","","","   ","Total District Votes:","","86902.0","","","","171678.0","","","","",""
"H0CA15148","CA","15","Mike","Honda","Honda, Mike","","D","38636.0","1.0","","","87482.0","0.65765061418412","","","(I)",""
"","CA","15","","","   ","Total Party Votes:","D","38636.0","","","","","","","","",""
"H2CA16076","CA","15","Linda Rae","Hermann","Hermann, Linda Rae","","R","25853.0","1.0","","","41251.0","0.3101065989084512","","","",""
"","CA","15","","","   ","Total Party Votes:","R","25853.0","","","","","","","","",""
"H2CA15078","CA","15","Jeff","Landauer","Landauer, Jeff","","LBT","495.0","1.0","","","4289.0","0.03224278690742885","","","",""
"","CA","15","","","   ","Total Party Votes:","LBT","495.0","","","","","","","","",""
"","CA","15","","","   ","Total District Votes:","","64984.0","","","","133022.0","","","","",""
"H4CA16049","CA","16","Zoe","Lofgren","Lofgren, Zoe","","D","34247.0","1.0","","","72370.0","0.670179467708777","","","(I)",""
"","CA","16","","","   ","Total Party Votes:","D","34247.0","","","","","","","","",""
"H2CA16084","CA","16","Douglas Adams","McNea","McNea, Douglas Adams","","R","19008.0","1.0","","","32182.0","0.298020113718445","","","",""
"","CA","16","","","   ","Total Party Votes:","R","19008.0"," ","","","","","","","",""
"H0CA16062","CA","16","Dennis Michael","Umphress","Umphress, Dennis Michael","","LBT","308.0","1.0","","","3434.0","0.031800418572777954","","","",""
"","CA","16","","","   ","Total Party Votes:","LBT","308.0","","","","","","","","",""
"","CA","16","","","   ","Total District Votes:","","53563.0","","","","107986.0","","","","",""
"H4CA17021","CA","17","Sam","Farr","Farr, Sam","","D","51251.0","0.9109831315878348","","","101632.0","0.6807416139749223","","","(I)",""
"H6CA16069","CA","17","Art","Dunn","Dunn, Art","","D","5008.0","0.08901686841216516","","","","","","","",""
"","CA","17","","","   ","Total Party Votes:","D","56259.0","","","","","","","","",""
"H0CA17078","CA","17","Clint","Engler","Engler, Clint","","R","21710.0","0.6316555135292407","","","40334.0","0.2701612903225806","","","",""
"H2CA17066","CA","17","Ignacio","Velazquez","Velazquez, Ignacio","","R","12660.0","0.3683444864707594","","","","","","","",""
"","CA","17","","","   ","Total Party Votes:","R","34370.0","","","","","","","","",""
"H2CA17074","CA","17","Ray","Glock-Grueneich","Glock-Grueneich, Ray","","GRN","1950.0","1.0","","","4885.0","0.03272023362983603","","","",""
"","CA","17","","","   ","Total Party Votes:","GRN","1950.0","","","","","","","","",""
"H2CA17082","CA","17","Jascha","Lee","Lee, Jascha","","LBT","443.0","1.0","","","2418.0","0.016196013289036543","","","",""
"","CA","17","","","   ","Total Party Votes:","LBT","443.0","","","","","","","","",""
"","CA","17","Alan ","Shugart","Shugart, Alan ","","W","","","","","27.0","0.00018084878362447754","","","",""
"","CA","17","","","   ","Total District Votes:","","93022.0","","","","149296.0","","","","",""
"H2CA18056","CA","18","Dennis A.","Cardoza","Cardoza, Dennis A.","","D","22879.0","0.5322678205844035","","","56181.0","0.5126331061290411","","","",""
"H0CA15031","CA","18","Gary A.","Condit","Condit, Gary A.","","D","16618.0","0.38660897077982503","","","","","","","(I)",""
"H2CA18098","CA","18","Ralph L.","White","White, Ralph L.","","D","1344.0","0.03126744835287549","","","","","","","",""
"H2CA00088","CA","18","Sukhmander ""Sukhi""","Singh","Singh, Sukhmander ""Sukhi""","","D","963.0","0.022403685092127302","","","","","","","",""
"H2CA18072","CA","18","Joseph","Martin","Martin, Joseph","","D","740.0","0.01721570817048204","","","","","","","",""
"H2CA18080","CA","18","Elvis ","Pringle","Pringle, Elvis ","","D","440.0","0.010236367020286618","","","","","","","",""
"","CA","18","","","   ","Total Party Votes:","D","42984.0","","","","","","","","",""
"H8CA16024","CA","18","Dick","Monteith","Monteith, Dick","","R","16031.0","0.5289362544542695","","","47528.0","0.4336773334063307","","","",""
"H6CA18081","CA","18","Bill","Conrad","Conrad, Bill","","R","9543.0","0.31486736175267255","","","","","","","",""
"H2CA18106","CA","18","George R.","House","House, George R.","","R","3885.0","0.12818397782763627","","","","","","","",""
"H0CA04084","CA","18","Park","Yonker","Yonker, Park","","R","849.0","0.02801240596542167","","","","","","","",""
"","CA","18","","","   ","Total Party Votes:","R","30308.0","","","","","","","","",""
"H2CA18114","CA","18","Kevin H.","Cripe","Cripe, Kevin H.","","AIP","531.0","1.0","","","3641.0","0.03322292482184081","","","",""
"","CA","18","","","   ","Total Party Votes:","AIP","531.0","","","","","","","","",""
"H8CA18061","CA","18","Linda","De Groat","De Groat, Linda","","LBT","179.0","1.0","","","2194.0","0.020019526794594546","","","",""
"","CA","18","","","   ","Total Party Votes:","LBT","179.0","","","","","","","","",""
"","CA","18","Donna ","Crowder","Crowder, Donna ","","W","","","","","49.0","0.00044710884819285904","","","",""
"","CA","18","","","   ","Total District Votes:","","74002.0","","","","109593.0","","","","",""
"H2CA19054","CA","19","George","Radanovich","Radanovich, George","","R","61724.0","1.0","","","106209.0","0.6730523060544227","","","(I)",""
"","CA","19","","","   ","Total Party Votes:","R","61724.0","","","","","","","","",""
"H2CA19104","CA","19","John","Veen","Veen, John","","D","34274.0","1.0","","","47403.0","0.3003954322505418","","","",""
"","CA","19","","","   ","Total Party Votes:","D","34274.0","","","","","","","","",""
"H2CA04064","CA","19","Patrick Lee","McHargue","McHargue, Patrick Lee","","LBT","324.0","1.0","","","4190.0","0.02655226169503555","","","",""
